candidate_record_id,post_60d_active_oos_credential_signal_count,post_60d_combined_title_active_credential_conflict_present,new_meaningful_oos_title_signal_post_60d_present
CAN-SQZFO4NOO5,0,0,0
CAN-UX0ZMWAXND,0,0,0
CAN-WIEGSCL529,0,0,0
CAN-E0J97P1TR0,0,0,0
CAN-0G90RGH1AY,0,0,0
CAN-0ZNWYOR3Q8,0,0,0
CAN-LEG06BXELA,0,0,0
CAN-8VI5A3FYJA,0,0,0
CAN-6JIVHT8URU,0,0,0
CAN-2DZDWUT2J3,0,0,0
CAN-EJU4F26G1Y,0,0,0
CAN-AOUXVRZEJ2,0,0,0
CAN-79E12OEQG3,0,0,0
CAN-H38RVII7BG,0,0,0
CAN-UA7PGRX2RS,0,0,0
CAN-EU5G04PJSG,0,0,0
CAN-OW563Z426H,0,0,0
CAN-504G8RC30P,0,0,0
CAN-DCICFD0ALU,0,0,0
CAN-7TLIH7TC8D,0,0,0
CAN-42SNN2OLHS,0,0,0
CAN-I0T37WIFVI,0,0,0
CAN-391U64SZ2Q,0,0,0
CAN-O1NW6Q2QRI,0,0,0
CAN-UVG366PFKZ,0,0,0
CAN-M5R9FUK07M,0,0,0
CAN-BXIHC3GTOR,0,0,0
CAN-H7ZD0TRQ3X,0,0,0
CAN-61S7BG374E,0,0,0
CAN-LN9VOZOLEY,0,0,0
CAN-Q393M7L1KG,0,0,0
CAN-OSPND86FED,0,0,0
CAN-LGK86FRA2U,0,0,0
CAN-B5CTH9K2T0,0,0,0
CAN-NUBKSG4NPM,0,0,0
CAN-4Y89QHCB6S,0,0,0
CAN-NM6JIEOJB6,0,0,0
CAN-RY8EAUU7VB,0,0,0
CAN-7SV09LDSDB,0,0,0
CAN-SVX0TSLQK1,0,0,0
CAN-WK6D0UUJO8,0,0,0
CAN-N3DW5NLUQO,0,0,0
CAN-3PSKKCSZB5,0,0,0
CAN-AXE3PHV4HJ,0,0,0
CAN-1EGTLNKU03,0,0,0
CAN-3T6XV8V9AI,0,0,0
CAN-DZGRAKHWIK,0,0,0
CAN-2QSJ8E79HL,0,0,0
CAN-SAASNZVVX0,1,1,1
CAN-VOZB8BTMP0,0,0,0
CAN-RC3MKFW2IP,0,0,0
CAN-A5A6UAY6H2,1,0,0
CAN-4MZCL9KVZ0,1,0,0
CAN-HGMN8ES0WC,0,0,0
CAN-65NPSOFP24,0,0,0
CAN-QH53R4F7TG,0,0,0
CAN-XOLROE3MD8,0,0,0
CAN-7ZA244JR9F,0,0,0
CAN-2BIRFB3YNO,0,0,0
CAN-GIYN0K7FXH,0,0,0
CAN-8F7Q0OYYVI,0,0,0
CAN-9L1G7YPBBL,0,0,0
CAN-84ZBR7HTVB,0,0,0
CAN-IQUY052VBV,0,0,0
CAN-VDBBB1U640,0,0,0
CAN-OP7CLHW9J1,0,0,0
CAN-AA9CQUQEKZ,0,0,0
CAN-M434M8Z4QD,0,0,0
CAN-U7QJ3CCS90,0,0,0
CAN-LWOIETYT5J,0,0,0
CAN-45WJSXDMCY,0,0,0
CAN-RJ9PZQU4NX,0,0,0
CAN-3FL2F1YJAN,0,0,0
CAN-93E2CR35YX,0,0,0
CAN-B9OULJSRT0,0,0,0
CAN-ECH1IQFNHQ,0,0,0
CAN-P2M38TLIDO,0,0,0
CAN-PKN1FL9LDI,0,0,0
CAN-TRKU605YF9,0,0,0
CAN-4BO64LTUFY,0,0,0
CAN-DIWEFXFAJT,0,0,0
CAN-TQT5ARBSKW,0,0,0
CAN-AHTYLIE2O4,0,0,0
CAN-2I29DQ1EDZ,0,0,0
CAN-SDY2IBJK7X,0,0,0
CAN-7WTCQXFXKT,0,0,0
CAN-NA2K6MYMPB,0,0,0
CAN-JLCWZ7WJDM,0,0,0
CAN-F5E3YLUA8E,0,0,0
CAN-TGYAPM4W7Q,0,0,0
CAN-YFT1AMQOQQ,0,0,0
CAN-V01X4AEVR3,0,0,0
CAN-IUOZXA7YZ4,0,0,0
CAN-TSZR8ZUUK7,0,0,0
CAN-XSR5VGWBLU,0,0,0
CAN-P80VP6DOEF,0,0,0
CAN-DH30SZCA6M,0,0,0
CAN-2EWAC6D7SN,0,0,0
CAN-4WFQFI5HB1,0,0,0
CAN-ZD6N4HMT18,0,0,0
CAN-VS6FWP4UT8,0,0,0
CAN-XJZINQ2HQX,0,0,0
CAN-86SD3AT1J9,0,0,0
CAN-A1O43B2X6X,0,0,0
CAN-QQWCY0QXX0,0,0,0
CAN-ECN7BT8LKP,0,0,0
CAN-17B64O1XIX,0,0,0
CAN-6PCB645XOU,1,1,0
CAN-UR5JROBJOX,0,0,0
CAN-JKELWXW559,0,0,0
CAN-QXS1YIUF55,0,0,0
CAN-QDNYH18JEG,0,0,0
CAN-F4IJYBOADP,0,0,0
CAN-2O3WI6WP8C,0,0,0
CAN-QDGHKOU1BM,0,0,0
CAN-J1TATTI0LR,0,0,0
CAN-77ZU0257K6,0,0,0
CAN-LAANOGFZG5,0,0,0
CAN-UELBPV6W9Y,0,0,0
CAN-J408Z09TJG,0,0,0
CAN-ZYYKU4YBMI,0,0,0
CAN-JR4Q3MN3NF,0,0,0
CAN-6BZIG68CZB,0,0,0
CAN-F3BGQT3YTV,1,1,1
CAN-FK4D6C4H4Q,0,0,0
CAN-QBZOB2Z0W7,0,0,0
CAN-ULCXVLSHHM,0,0,0
CAN-TLDKKGVKRM,0,0,0
CAN-PPGX1W5IMM,0,0,0
CAN-EP8I7T7Z88,0,0,0
CAN-ONAADKCB64,0,0,0
CAN-Z804LSCG5T,0,0,0
CAN-6XAR3SOSGA,0,0,0
CAN-ITPAD3ZF7O,0,0,0
CAN-XE5TJIVEQJ,1,0,0
CAN-YG23S8XK38,0,0,0
CAN-OKIQY50C4Z,0,0,0
CAN-V6DAKH5L68,0,0,0
CAN-0T5ZH0WG8M,1,1,1
CAN-01CROE5BGB,0,0,0
CAN-T7AF4PD15Y,0,0,0
CAN-PU6QTQNT61,0,0,0
CAN-PA1PEAQ0D3,0,0,0
CAN-UTKQTV70WD,0,0,0
CAN-4H1I2G979H,0,0,0
CAN-U52DXBF4LB,0,0,0
CAN-MH0S0FED3H,0,0,0
CAN-FWCXT2NXTG,0,0,0
CAN-EVAEERE8F7,0,0,0
CAN-51IA09BO8Q,0,0,0
CAN-MVQWIL33RX,0,0,0
CAN-V47BDLPFRO,0,0,0
CAN-1WYB64EZCU,0,0,0
CAN-6ZDVO4NZ08,0,0,0
CAN-ZGCJ261VYL,0,0,0
CAN-OW4TQW05IG,0,0,0
CAN-J6BMQE1MC4,0,0,0
CAN-LJ2F6Z4ZBP,0,0,0
CAN-HY110Q9AX5,0,0,0
CAN-0YCLDWRI85,0,0,0
CAN-47TACS09MD,0,0,0
CAN-TWHPMWRQQC,0,0,0
CAN-G2162KE9GS,0,0,0
CAN-MDL7F3RLUA,0,0,0
CAN-GZE4Z1IMPP,0,0,0
CAN-430EWRCZYF,0,0,0
CAN-A2YJ4UZOX9,0,0,0
CAN-DNCTJ1OWSB,0,0,0
CAN-QKHU84Z4M3,0,0,0
CAN-1UOLHOGT9U,0,0,0
CAN-TSKI3MLR3W,0,0,0
CAN-SOS4X8464V,0,0,0
CAN-84DZOXKS3A,1,1,0
CAN-WJS7R7PP5E,0,0,0
CAN-SU7IVM1N1O,0,0,0
CAN-MQ54CUHLUV,0,0,0
CAN-A2XXX6UJ1X,0,0,0
CAN-PFZ6QPDC4J,0,0,0
CAN-NIV0SAMXPN,0,0,0
CAN-JFO9228KMN,0,0,0
CAN-CU7C6V3Q5M,0,0,0
CAN-RWJGL50GYQ,0,0,0
CAN-KSBEIAKUZZ,0,0,0
CAN-VQ1Z9Q6M3Z,0,0,0
CAN-CIULNDGSCI,0,0,0
CAN-L2RB21MZW0,0,0,0
CAN-7O6X38UAQO,0,0,0
CAN-X3M1YX85W1,0,0,0
CAN-BRU2WWNJ5L,0,0,0
CAN-3N47NNYPLE,0,0,0
CAN-Z9ZX5F9G2U,0,0,0
CAN-96FRBRP89B,0,0,0
CAN-3R133W2FZA,0,0,0
CAN-A2GUA1ALWO,0,0,0
CAN-SM7L4KNII5,0,0,0
CAN-FKICZRHRIR,1,0,0
CAN-Z2ID4WQDXK,0,0,0
CAN-K6NLNYVE3N,0,0,0
CAN-TUOP1K8R8S,0,0,0
CAN-6YD6X8CQGD,0,0,0
CAN-GAEW70FJTA,0,0,0
CAN-0XG23HN6WH,0,0,0
CAN-38RXEEML10,0,0,0
CAN-EYXYW6IDD1,0,0,0
CAN-NR1DZ7B7CZ,0,0,0
CAN-ID4FOAKCU4,0,0,0
CAN-0DFL8ZCZII,0,0,0
CAN-N1YJ94SO70,0,0,0
CAN-TPLC6T7D7A,0,0,0
CAN-PR741UYUYO,0,0,0
CAN-6S2BVBN7JQ,0,0,0
CAN-M21HM68PC5,2,1,1
CAN-BF6KQJQ7F8,0,0,0
CAN-T5VH6WHET1,0,0,0
CAN-X0Q4BXKK66,0,0,0
CAN-JDXIVH8WIH,0,0,0
CAN-PITQF9TMLZ,0,0,0
CAN-1MP66M13U2,0,0,0
CAN-K8GI4G7BXN,0,0,0
CAN-8J8F3RJGCO,0,0,0
CAN-47B5ZVTGT3,0,0,0
CAN-ZW8E08QW1L,0,0,0
CAN-DY8HUZBZ76,0,0,0
CAN-PVQJQBOFM4,0,0,0
CAN-BROOVRM51Y,0,0,0
CAN-LRIPH7FITR,0,0,0
CAN-EBO909DKDP,0,0,0
CAN-ET8R2H991C,0,0,0
CAN-38GOS8DYMH,0,0,0
CAN-CRETZGUS2A,0,0,0
CAN-6PFCAV0MBW,0,0,0
CAN-JL6FR7HBJU,0,0,0
CAN-5C5W4DSGRA,0,0,0
CAN-DHCNW5KB98,0,0,0
CAN-QR0U0T0EQC,0,0,0
CAN-U6FIO8L5I9,0,0,0
CAN-G5BDVERMKT,1,1,0
CAN-A0V20CI90P,1,1,0
CAN-2EJNI9XNSY,0,0,0
CAN-TA3Z0JI46R,0,0,0
CAN-7D3RD3LH5E,0,0,0
CAN-TB6SFR5MHW,0,0,0
CAN-CHNF0HSAJC,0,0,0
CAN-V6DG8MKZD6,0,0,0
CAN-A3XSZZT92O,0,0,0
CAN-NB2FZHVYAC,0,0,0
CAN-GCFXYEM5TB,0,0,0
CAN-RA080QSD2J,0,0,1
CAN-Y1ONULRYLB,0,0,0
CAN-3WNS25COC1,0,0,0
CAN-GT50ZZKLJ6,0,0,0
CAN-J4UI91CPF0,0,0,0
CAN-HNZYVYS3O2,0,0,0
CAN-KPQ1RPIV18,0,0,0
CAN-CKZVJSRD5M,0,0,0
CAN-DCOXCIAQZR,0,0,0
CAN-NB3UHXBXYG,1,1,0
CAN-33Z9IRZC9A,0,0,0
CAN-GDGCWHJZVC,1,0,0
CAN-5RHGLFS4OE,0,0,0
CAN-ZIZJNT64CD,0,0,0
CAN-5NDVCMGUCG,0,0,0
CAN-ZDKTVXT8VL,0,0,0
CAN-D1NF7K6QPX,0,0,0
CAN-IM97R1QH9S,0,0,0
CAN-GAKEA33KPY,0,0,0
CAN-OBBI2MAAYI,0,0,0
CAN-EBAYWEE4YC,0,0,0
CAN-A31XZ57Q45,0,0,0
CAN-WVXRA7CDYV,0,0,0
CAN-R7SZZACEJY,0,0,0
CAN-3BFKTX6WE4,0,0,0
CAN-0JFSPVX61Z,0,0,0
CAN-9RQNHZJJGH,0,0,0
CAN-BX6JPROTL2,0,0,0
CAN-E55C3U4APG,0,0,0
CAN-KHKC27VQIE,0,0,0
CAN-CE7VL9JKEO,0,0,0
CAN-QQXBJU6M6L,0,0,0
CAN-MBR8RYQZIG,0,0,0
CAN-SM4GSRG8E6,0,0,0
CAN-VHJ66NZG2D,0,0,0
CAN-UFBM07OU17,0,0,0
CAN-UTC9HKKQZA,0,0,0
CAN-9R6S71CA96,0,0,0
CAN-108SJHKKA1,0,0,0
CAN-OEFG2D9G65,0,0,0
CAN-YQVATAQHNI,0,0,0
CAN-WNW61S16BO,0,0,0
CAN-O88Y2Z99CD,0,0,0
CAN-6ETC7CRQHN,0,0,0
CAN-V0EOBWD5DI,0,0,0
CAN-2ZHDJJTFV6,0,0,0
CAN-7YDCVZAEDR,0,0,0
CAN-N4PM9P7UDL,0,0,0
CAN-CIMENREHE5,0,0,0
CAN-8RJB8EXQA9,0,0,0
CAN-YY8IP43S5U,1,1,1
CAN-2TMMZFTFF3,0,0,0
CAN-RXKKLU22W3,0,0,0
CAN-IATG5XYD84,0,0,0
CAN-JGFGWWOXFG,0,0,0
CAN-0IL2FYYN1X,0,0,0
CAN-9M3ZODNOJT,0,0,0
CAN-GRCFBC5Z4Q,0,0,0
CAN-DEIABDIKME,0,0,0
CAN-SPU4OMC4W2,0,0,0
CAN-86J6FNSDTF,0,0,0
CAN-DAPDZU7LLY,0,0,0
CAN-KH5RV1C5J5,1,1,0
CAN-X6Y7Y2FPZF,0,0,0
CAN-J3IQ77IU46,0,0,0
CAN-ZNX6HUZJCL,0,0,0
CAN-XUP5Y0W4RF,0,0,0
CAN-D3Z128KPF6,0,0,0
CAN-MTLA2ADHXB,0,0,0
CAN-O9A2KNXI4N,0,0,0
CAN-UDMWK5GMJN,0,0,0
CAN-QLZ4EKYKE8,0,0,0
CAN-ACD12DM3EQ,0,0,0
CAN-N1UJHSH4VK,0,0,0
CAN-5NNTGFGOCD,0,0,0
CAN-LV0I68XO0I,0,0,0
CAN-3D99WGLA9F,0,0,0
CAN-SXUJFFGR63,0,0,0
CAN-G88TNN62IQ,0,0,0
CAN-W8ZP3GO484,0,0,0
CAN-PED23QS633,0,0,0
CAN-W5R5SMR39Z,0,0,0
CAN-JVS9VHE1IE,0,0,0
CAN-WR2Y3V61K8,0,0,0
CAN-RUCNMBX8PL,0,0,0
CAN-WND5745Q8I,0,0,0
CAN-9NO7994ZHR,0,0,0
CAN-QDEJ63RFTL,0,0,0
CAN-JEZTW2DL4Z,0,0,0
CAN-EQJNI8CNTQ,0,0,0
CAN-3SIQKXXFE9,0,0,0
CAN-JJT5NG93HR,0,0,0
CAN-2CUG9EGHUS,0,0,0
CAN-7RTPE4E3ZI,0,0,0
CAN-UYCXX0K17X,0,0,0
CAN-ZUI284J2I1,0,0,0
CAN-DVU1ZUA3G0,0,0,0
CAN-L02Y878NEQ,0,0,0
CAN-K2EFX81CMW,0,0,0
CAN-M0OKXDH6R5,0,0,0
CAN-7RWHIGFZA9,0,0,0
CAN-7TJJK3L0GK,0,0,0
CAN-KU7N0RXJNY,0,0,0
CAN-ZK241KRAXA,0,0,0
CAN-A7W1PUQWAO,0,0,0
CAN-JCJ4KVVABZ,0,0,0
CAN-WDSF8ZS6JX,0,0,0
CAN-M8D1FDY7TJ,0,0,0
CAN-OLS79DRUVO,0,0,0
CAN-BUKRSYM8UR,0,0,0
CAN-3E8HXI8SXR,0,0,0
CAN-LPG4GN9X77,0,0,0
CAN-IT3JOY1B92,0,0,0
CAN-UHZAGTMVFA,0,0,0
CAN-LXQB5O145Z,0,0,0
CAN-G6YBRQTA02,0,0,0
CAN-MPGR0FUPEM,0,0,0
CAN-2JQFA5RSOD,0,0,0
CAN-3MK0W4XQ7R,0,0,0
CAN-6CRXHAUU3Q,0,0,0
CAN-39QYX8VDH0,0,0,0
CAN-AVIS3KWA4G,1,1,0
CAN-LMI5R7P0S6,0,0,0
CAN-7DCEDI7WII,0,0,0
CAN-657CBQH4J3,0,0,0
CAN-GECGRS0TBY,0,0,0
CAN-W4JS8O085R,0,0,0
CAN-BYZ6WQC9RE,0,0,0
CAN-VUKF53HBKJ,0,0,0
CAN-RAC3AUDPMW,0,0,0
CAN-052PI2BBIB,0,0,0
CAN-EO7J9O6VVJ,0,0,0
CAN-WTYOR82705,0,0,0
CAN-3V5XIQ8M0G,0,0,0
CAN-WG0J725BW8,0,0,0
CAN-Z812B96W5J,0,0,0
CAN-ZSSI697BN3,0,0,0
CAN-FGAD638GB1,1,1,1
CAN-FH1ZFVO5AK,0,0,0
CAN-PHD0URSC5X,0,0,0
CAN-EE6BU15CXY,0,0,0
CAN-G7BSDV4H1A,0,0,0
CAN-7CX8EZWB1N,0,0,0
CAN-HVC46LBXG9,0,0,0
CAN-MKJ1AVMZOC,0,0,0
CAN-SU078JSUR1,1,1,1
CAN-ZMWEG78PWI,0,0,0
CAN-M1HEZ1H8WZ,0,0,0
CAN-3WPQ4YGA4O,0,0,0
CAN-13K09Z14QK,0,0,0
CAN-2RU4JIP90C,0,0,0
CAN-XGEZBD2JZ8,0,0,0
CAN-G4T0MVXZWJ,0,0,0
CAN-VU0T85LJ6C,0,0,0
CAN-PN6IO4OZQU,0,0,0
CAN-R85EKY2K07,0,0,0
CAN-0SLX0JA9EJ,0,0,0
CAN-P4DM8ZQI9P,0,0,0
CAN-EEVX7ZCHEV,0,0,0
CAN-5MDE16FUTU,0,0,0
CAN-Q6IWGFWGMC,0,0,0
CAN-85UTROZ0YY,0,0,0
CAN-GYAS3DFJY7,1,0,0
CAN-B098WFR9Z3,0,0,0
CAN-AB4I7IODFC,0,0,0
CAN-U23TKTXHOK,0,0,0
CAN-NMZV6392NB,0,0,0
CAN-6A43BIZCQC,0,0,0
CAN-R81IGX90ST,0,0,0
CAN-FEY0EYGJM1,0,0,0
CAN-0QQFFT9BCX,0,0,0
CAN-EKYX4BISP5,1,1,0
CAN-2Z7MIVJE5O,0,0,0
CAN-4M11MPT2J6,0,0,0
CAN-U1FVKELSO2,0,0,0
CAN-5RPOBG0T1Y,0,0,0
CAN-702WVL9DB2,0,0,0
CAN-PP9TLV3EBY,0,0,0
CAN-E5A079EA5M,0,0,0
CAN-2X6QQZHN1J,0,0,0
CAN-71V5XJPMGC,0,0,0
CAN-0ENVXJG4A2,0,0,0
CAN-TPWKUTGS5M,0,0,0
CAN-SU4AVO68Z7,0,0,0
CAN-6C0CHD1P4D,0,0,0
CAN-4QDURO0LM0,0,0,0
CAN-4S8HDMWHG3,0,0,0
CAN-9UTQNQPVRM,0,0,0
CAN-RJVYF8NNQG,0,0,0
CAN-QHSZYBRWD4,0,0,0
CAN-PDGLT2L305,0,0,0
CAN-FF4F9Q4DUT,0,0,0
CAN-3KHQ6CPBXP,0,0,0
CAN-GLQ2GSAO6C,0,0,0
CAN-APKGODCK3C,0,0,0
CAN-JRXEHPHB0I,0,0,0
CAN-XD4IVILTS4,0,0,0
CAN-G25O4CIAKC,0,0,0
CAN-6E3VER7YN2,0,0,0
CAN-2ZH04YIRJU,0,0,0
CAN-GESFAESSBO,0,0,0
CAN-OZGC6FWCOD,0,0,0
CAN-86OU5SX3ED,0,0,0
CAN-9VPEYKLVWM,0,0,0
CAN-UZ022PKYQM,0,0,0
CAN-T8GW0ZYFFO,0,0,0
CAN-R8R5RVKOO8,0,0,0
CAN-V06M1QXRN4,0,0,0
CAN-CI8IWRN8TN,0,0,0
CAN-DVXLDYJQEJ,0,0,0
CAN-UCW3TBD2AS,0,0,0
CAN-BN7PPRO7KK,0,0,0
CAN-ZYQ9SM23FY,0,0,0
CAN-XEQJB33W9Q,0,0,0
CAN-WAPSK63Y06,0,0,0
CAN-0EP8U1FCKC,0,0,0
CAN-2C4JAVHXFB,0,0,0
CAN-RS9Y4TJH1E,0,0,0
CAN-NDPHWQYZJL,0,0,0
CAN-TEX6JCF1MT,0,0,0
CAN-2XWXC2WJA9,0,0,0
CAN-0ET1J76KCP,0,0,0
CAN-BASIUT0WLI,0,0,0
CAN-H86XQH8B6B,0,0,0
CAN-0RQY2RDGS6,0,0,1
CAN-MSE2R4E921,0,0,0
CAN-9OJSC87JVA,0,0,0
CAN-7G30TL65V9,0,0,0
CAN-DQY1LAYRQI,0,0,0
CAN-PKOGLDIDJ8,0,0,0
CAN-23HKO8425T,0,0,0
CAN-AQ3GE5DGOI,0,0,0
CAN-U8L818YEOW,0,0,0
CAN-OIOGVRZDPG,0,0,0
CAN-PO8KXVZVON,0,0,0
CAN-E706UULU5K,0,0,0
CAN-6T1QRJ16WS,0,0,0
CAN-GB4KPEMIHC,0,0,0
CAN-W8Q0QD2D7K,0,0,0
CAN-55O2FJ7WJG,0,0,1
CAN-NGXKQW1LS3,0,0,0
CAN-KJNPV99W7N,0,0,0
CAN-P2II2F1Z6E,0,0,0
CAN-MX3Y9ZBK8M,0,0,0
CAN-PMUJKOQEG6,0,0,0
CAN-YUW804NEJY,0,0,0
CAN-QBUCXXJ570,0,0,0
CAN-FRLPC7XRJU,0,0,0
CAN-E713GBA06C,0,0,0
CAN-N0JVL56W6A,0,0,0
CAN-W5T9TRWHCX,0,0,0
CAN-R4QOOETNM0,0,0,0
CAN-I45A68RZ2D,0,0,0
CAN-FD88OKGH5N,0,0,0
CAN-T2NPR2E1L4,0,0,0
CAN-EN59LYQ7PQ,0,0,0
CAN-FIKSS82N7X,0,0,0
CAN-ELDKXM4DYG,0,0,0
CAN-N11GRVCFVR,0,0,0
CAN-ESMTWX163G,0,0,0
CAN-2A3FRHZQH1,0,0,0
CAN-15X5ISTFA5,0,0,0
CAN-TRKU25S61C,0,0,0
CAN-AEX2SH9ZKL,0,0,0
CAN-D8XJBNP7G8,0,0,0
CAN-UYDWYUMTKU,0,0,0
CAN-302U311POI,0,0,0
CAN-3SUV0RURZJ,0,0,0
CAN-H9HB9MIQPA,1,1,0
CAN-7WG5TPNH6Q,0,0,0
CAN-FZH8WA8TK8,0,0,0
CAN-9RMBTW3406,0,0,0
CAN-L8AJ9H4EPE,0,0,0
CAN-WBBC9HUHMK,0,0,0
CAN-9XVB3GF0XZ,0,0,0
CAN-YOAQDUQXSU,0,0,0
CAN-QIL1K27B76,0,0,0
CAN-WRLDM6PGBO,0,0,0
CAN-VSVTYZ5S8A,0,0,0
CAN-WPBNW430IU,0,0,0
CAN-D19E2L1EO4,0,0,0
CAN-XDERO8YLBH,0,0,0
CAN-KNT306TVHY,0,0,0
CAN-R1JUP4KFTV,0,0,0
CAN-NY90FLDC12,0,0,0
CAN-RC6IFI4UN6,0,0,0
CAN-7EN2NEOUZN,0,0,0
CAN-A03CAMEVNB,0,0,0
CAN-O5YFRL6VUF,0,0,0
CAN-5MZNTPCHXM,0,0,0
CAN-W8PKB5030C,0,0,0
CAN-4ZX3SEN0YH,0,0,0
CAN-7KPS3SR11O,0,0,0
CAN-HOR3D3QUBE,0,0,0
CAN-GN1HMFRH87,0,0,0
CAN-F4592MMHKV,0,0,0
CAN-2RERQ8Y4VG,0,0,0
CAN-R7SZTUDSUP,0,0,0
CAN-0UEBJSPY26,0,0,0
CAN-GSVSCYQEI4,0,0,0
CAN-F0L1UC7HCN,0,0,0
CAN-8P92DU7XZB,0,0,0
CAN-V78V73PGRD,0,0,0
CAN-TOTO3VZBFD,0,0,0
CAN-5ZPQZHTC8T,0,0,0
CAN-ZQXQTHBNYO,0,0,0
CAN-ITJJZZL460,0,0,0
CAN-5UG8IFHYEX,0,0,0
CAN-6YKTE1O6D7,0,0,0
CAN-6IS9DOSTOJ,0,0,0
CAN-S62CZQ7I9X,0,0,0
CAN-5SUELQ12IG,0,0,0
CAN-1ABZT6I126,0,0,0
CAN-CXYFVCQ17M,0,0,0
CAN-O02GOPBNQT,0,0,0
CAN-2O83483NWK,0,0,0
CAN-AK9YAZ12NK,0,0,0
CAN-9GD86BGIBO,0,0,0
CAN-W2P5OGAGGN,0,0,0
CAN-0RSIG2N4QZ,0,0,0
CAN-G6D89WAC3H,1,1,1
CAN-NEM19J6EUB,0,0,0
CAN-Z3X8TXNF36,0,0,0
CAN-SME3GIX7WJ,0,0,0
CAN-55IVG2PGDC,0,0,0
CAN-WCDFRO12KY,0,0,0
CAN-0WJ0H6IYJU,0,0,0
CAN-GH3EL9T3SP,0,0,0
CAN-1PBVATN9TH,0,0,0
CAN-C4E33HYJC8,1,0,0
CAN-2T210M1JZZ,0,0,0
CAN-01573THY34,0,0,0
CAN-MSNJEAB1GA,0,0,0
CAN-VE8W42ILY4,0,0,0
CAN-E6X5FRLLCD,0,0,0
CAN-1K3S1FXQ2J,0,0,0
CAN-VJR25F72A2,0,0,0
CAN-GADRNXU6J7,0,0,0
CAN-R3PHPYEEK1,0,0,0
CAN-GEF1VJ7QX6,0,0,0
CAN-HLSGCN77EL,0,0,1
CAN-904QY0RZS5,0,0,0
CAN-X7U9K0AVRB,0,0,0
CAN-R6I2PP0I3Q,0,0,0
CAN-REYOR52RD0,0,0,0
CAN-3HBVFVOESJ,0,0,0
CAN-PFYXWQWRNY,0,0,0
CAN-NOCGXZ0PFR,0,0,0
CAN-W8FFG0XY8T,0,0,0
CAN-60KCU89ZGO,0,0,0
CAN-X7OAWHOL2U,0,0,0
CAN-Q9NOG6GBJA,0,0,0
CAN-PZ4MR0LYCX,0,0,0
CAN-HU7M4AJJ1R,0,0,0
CAN-0SXI0L1XFG,0,0,0
CAN-WQL2LYW55F,0,0,0
CAN-4AJMXDQYIM,0,0,0
CAN-PIZ6559UJG,0,0,0
CAN-Q2FALOAQ7B,0,0,0
CAN-01ZVPOCA09,0,0,0
CAN-D4CANR7F6E,0,0,0
CAN-UY6THI4SPH,0,0,0
CAN-DK83G1LG4K,0,0,0
CAN-C18XSJQ1IW,0,0,0
CAN-KSWKCM7OW2,0,0,0
CAN-69AB0PIX0H,0,0,0
CAN-UOGO5TW3DZ,1,1,0
CAN-XJEMWCC2GF,0,0,0
CAN-6WB8PW0RLL,0,0,0
CAN-TQW8UMX8FW,0,0,0
CAN-S1KJLDWHX0,0,0,0
CAN-DA8O1NRGBZ,0,0,0
CAN-5V4LNB0A4Q,0,0,0
CAN-I67MS6HT0K,0,0,0
CAN-CM0OXCO2W3,0,0,0
CAN-B4DW7RUYA1,0,0,0
CAN-NUYCVKLOMD,0,0,0
CAN-C69I5M7AQH,0,0,0
CAN-WCRLKEUWXO,0,0,0
CAN-2SVVQST011,0,0,0
CAN-9HU2HWGT7D,0,0,0
CAN-HM9HIRY6WT,0,0,0
CAN-91SN66S4IJ,0,0,0
CAN-TQA4KEQ7HB,0,0,0
CAN-WRGVHZT8IC,0,0,0
CAN-1WHDEIM45C,0,0,0
CAN-N7F56ROYLJ,0,0,1
CAN-OJ40NT3AS0,0,0,0
CAN-TBM03XK4I0,0,0,0
CAN-UX9STEBQ48,0,0,0
CAN-8BS8MWBUR4,0,0,0
CAN-CKE8GLYTTX,1,0,0
CAN-LLAHEZF87G,0,0,0
CAN-9Y63SPYKSV,0,0,0
CAN-TGN8Z9EO1Z,0,0,0
CAN-RHUNEAHLXE,0,0,0
CAN-83U6CYVAZX,0,0,0
CAN-ZNNH9C68QU,0,0,0
CAN-4NUJLJ33AX,0,0,0
CAN-188W71GE2R,0,0,0
CAN-REE0ZEPNMS,1,0,0
CAN-Z31E1KJBI7,0,0,0
CAN-8CXN6EUP53,0,0,0
CAN-9ZVUY9BNS9,0,0,0
CAN-VYVWN7G1M8,0,0,0
CAN-62RCP1AES9,0,0,0
CAN-4ZK05Q2AAE,0,0,0
CAN-8S3876COC6,0,0,0
CAN-LJJRDSFJM8,0,0,0
CAN-S5QYBKX87G,0,0,0
CAN-5LK0J7JVYF,0,0,0
CAN-M9D6QO8NKE,0,0,1
CAN-XR8NXC1R3H,0,0,0
CAN-4ON8AJRSL3,0,0,0
CAN-OC473FRI8I,0,0,0
CAN-GQWPGVSX0E,0,0,0
CAN-BYE258ZAKG,1,1,0
CAN-TTVNXU6N67,0,0,0
CAN-K8PJVAJSSW,0,0,0
CAN-GO6C65TPA1,0,0,0
CAN-FBU7OBN6Z2,0,0,0
CAN-6EYVDLVX0I,0,0,0
CAN-00SGGMDVUV,0,0,0
CAN-KRAE3A0RGU,0,0,0
CAN-A3NNTZGVN5,0,0,0
CAN-JA0RR7KV85,0,0,0
CAN-B7XZA5PFR7,1,1,1
CAN-0O7YNR30YJ,0,0,0
CAN-ZL1H3ZQ8JZ,0,0,0
